First name,Name,Citation,SDG
Martha,Cooper,"COOPER, M., ELLRAM, L., GARDNER, J., HANKS, A. (1997). Meshing Multiple Alliances. <i>Journal of Business Logistics</i>, <i>8</i> (1), 67-90.",
Martha,Cooper,"CORRÊA, H., SCAVARDA, A., ELLRAM, L., COOPER, M. (2007). An Alternative View of the Services and Goods Product Mix. <i>International Journal of Operations and Production Management</i>, <i>27</i> (5), 444-463.",
Martha,Cooper,"ELLRAM, L., COOPER, M. (1990). Supply Chain Management, Partnerships and the Shipper-Third Party Relationship. <i>The International Journal of Logistics Management</i>, <i>1</i> (2), 1-10.",
Martha,Cooper,"ELLRAM, L., COOPER, M. (1993). The Relationship Between Supply Chain Management and Keiretsu. <i>The International Journal of Logistics Management</i>, <i>4</i> (1), 1-12.",
Martha,Cooper,"SCARVADA, A., COOPER, M., ELLRAM, L., CORREA, H. (2004). The Management Knowledge Point-of-view Spectrum: From Manufacturing to Service Operations. <i>First Conference of the POMS College of Service Operations</i>.",
Martin,Kayser,"PEVEC, D., BABIC, J., KAYSER, M., CARVALHO, A., GHIASSI- FARROKHFAL, Y. (2018). A Data-Driven Statistical Approach for Extending Electric Vehicle Charging Infrastructure. <i>International Journal of Energy Research</i>, <i>42</i>, 3102{3120.",
Martin,Kayser,"PEVEC, D., KAYSER, M., BABIC, J., CARVALHO, A., GHIASSI- FARROKHFAL, Y. (2017). A Computational Framework for Managing Electric Vehicle Charging Infrastructure. <i>9th International Exergy, Energy and Environment Symposium</i>.",
Martin,KRZYWINSKI,"MEGAHED, F., CHEN, Y.-J., FARMER, L., RIGDON, S., KRZYWINSKI, M., ALTMAN, N. (2024). Comparing classifier performance with baselines. <i>Nature Methods</i>, <i>21</i>, 546–548. doi:10.1038/s41592-024-02234-5.",NONE
Martin,KRZYWINSKI,"MEGAHED, F., CHEN, Y.-J., MEGAHED, A., ONG, Y., ALTMAN, N., KRZYWINSKI, M. (2021). The class imbalance problem. <i>Nature Methods</i>, <i>18</i> (11), 1270-1272. doi:10.1038/s41592-021-01302-4.",NONE
Martin,Valdivia,"GOLDSZMIDT, R., BEHR, P., ZUCCO, C., LENZ, A.-K., GONZALEZ, L., VALDIVIA, M. (2022). Microcredit Impacts: Evidence from a Large-Scale Observational Study in Brazil. <i>European Journal of Development Research</i>, <i>34</i> (4), 1940-1966. doi:10.1057/s41287-021-00448-3.","Decent Work and Economic Growth, Gender Equality"
Martín,VALDIVIA,"LENZ, A.-K., VALDIVIA, M. (2023). Nudging microentrepreneurs under fire: Experimental evidence from favelas in Brazil. Charlotte/North Carolina, United States of America.",
Martin,Valdivia,"ZUCCO, C., LENZ, A.-K., GOLDSZMIDT, R., VALDIVIA, M. (2020). Face-to-face vs. virtual assistance to entrepreneurs: Evidence from a field experiment in Brazil. <i>Economics Letters</i>, <i>188</i>, 108922. doi:10.1016/j.econlet.2019.108922.",Decent Work and Economic Growth
Martín,Valdivia,"ZUCCO, C., LENZ, A.-K., GOLDSZMIDT, R., VALDIVIA, M. (2023). Do Political Preferences Affect Policy Learning and Uptake? Evidence from a Field Experiment with Informal Entrepreneurs. <i>The Journal of Politics</i>, <i>85</i> (3), 1003-1016. doi:10.1086/723977.","Decent Work and Economic Growth, Reduce Inequalities"
Mary,Badgett,"BADGETT, M., BRUNARSKI, K., HARMAN, Y. (2019). The Termination of Employee Stock Ownership Plans. <i>Southern Business and Economic Journal</i>, <i>21</i> (4), 1-26.",NONE
Mary,Badgett,"BADGETT, M., BRUNARSKI, K., HARMAN, Y. (2020). A Change in Perspective: Firm Value, Executive Succession, and Managerial Optimism. <i>Southern Business and Economic Journal</i>, <i>42</i>, 21-41.",
Mary,Callison,"MERHOUT, J., CALLISON, M., SCHILLER, S. (2012). Carbon Footprint and Accounting and Environmental Management Systems: A Conceptual Overview. <i>AMCIS 2012 Proceedings, 18th Americas Conference on Information Systems</i>.",
Mary,Callison,"MERHOUT, J., CALLISON, M., SCHILLER, S. (2016). Environmental Management Information Systems: A Conceptual Overview and Review of Vendors. <i>Proceedings of the Eleventh Annual Midwest Association for Information Systems Conference</i>.",
Mary,Conway Dato-on,"CONWAY DATO-ON, M., DAHLSTROM, R. (2001). An Exploratory Analysis of Contrast Effects in the Philippines and United States. <i>8th Cross Cultural Research Conference</i>.",
Mary,Dato-on,"DAHLSTROM, R., DATO-ON, M. (2004). Business-to-Business Antecedents to Retail Co-Branding. <i>Journal of Business-to-Business Marketing</i>, <i>11</i> (3), 1-22.",
Mary,Dato-on,"DATO-ON, M., DAHLSTROM, R. (2003). A Meta-analysis of Contrast and Assimilation Effects. <i>Psychology & Marketing</i>, <i>20</i>, 707-731.",
Mary,Grilliot,"GRILLIOT, M., SIRIWARDANE, H., RAMAMORRTI, S. (2020). Sort and Screen for Sustainable Sourcing. <i>Strategic Finance</i>, <i>101</i> (10), 32-39.",
Mary,Grilliot,"SIRIWARDANE, H., GRILLIOT, M., RAMAMOORTI, S. (2020). Budgeting at MHL Company: More Heat than Light Shed at Performance Review Meetings.. <i>AAA Management Accounting Section Research and Case Conference</i>, Virtual.",
Mary,Grilliot,"SIRIWARDANE, H., GRILLIOT, M., RAMAMOORTI, S. (2021). Budgeting at MHL Company: More Heat than Light Shed at Performance Review Meetings. <i>IMA Educational Case Journal</i>, <i>14</i> (1).",
Mary,Grilliot,"SIRIWARDANE, H., GRILLIOT, M., RAMAMOORTI, S. (2021). Hindsight, Insight, and Foresight in Strategic Sourcing Decisions.. <i>IMA Annual Conference</i>, Virtual.",
Mary,Grilliot,"SIRIWARDANE, H., GRILLIOT, M., RAMAMOORTI, S. (2021). Hindsight, Insight, and Foresight in Strategic Sourcing Decisions.. <i>IMA Annual Conference</i>, Virtual.",
Mary,Holcomb,"ELLRAM, L., TATE, W., MURFIELD, M., HOLCOMB, M. (2017). The Impact of Logistics and Transportation Commoditization on Supply Chain Relationships and Firm Performance in the Automotive Industry. <i>Council of Supply Chain Management Professionals</i>.",
Mary,Holcomb,"MURFIELD, M., ELLRAM, L., TATE, W., HOLCOMB, M. (2017). The Impact of Logistics and Transportation Commoditization on Customer Relationship Management in the Automotive Industry. <i>Council of Supply Chain Management Professionals</i>.",
Mary,Kovach,"MERHOUT, J., KOVACH, M. (2017). Governance Practices over Agile Systems Development Projects: A Research Agenda. <i>Proceedings of the Twelfth Annual Midwest Association for Information Systems Conference (MWAIS 2017)</i>.",
Mary,Marshall,"HERDA, D., GRENIER, J., BREWSTER, B., MARSHALL, M. (2021). Big 4 firms as legal service providers: Implications for audit practice and future research directions.. <i>Accounting Horizons</i>.",
Mary,Thompson,"CAMPBELL, T.  C., THOMPSON, M. (2015). Why Are CEOs Paid For Good Luck? An Empirical Comparison of Explanations for Pay-For-Luck Asymmetry. <i>Journal of Corporate Finance</i>, <i>35</i>, 247-264.",
Mary,Thompson,"HOLLAND, S., THOMPSON, M. (2018). Health Insurance Risk and Firm Financial Leverage. <i>Chinese Economists Society</i>, Athens.",
Mary,Thompson,"HOLLAND, S., THOMPSON, M. (2018). Health Insurance Risk and Firm Financial Leverage. <i>Chinese Economists Society</i>, Athens.",
Mary,Weber,"COOPER, M., BUCEY, K., ELLRAM, L., WEBER, M. (1998). Logistics Practice in Retailing: Emphasis on Information Management and Transfer in Leading Edge Firms. <i>International Journal of Design of Experiments and Process Optimisation</i>.",
Mary,Weber,"ELLRAM, L., LA LONDE, B., WEBER, M. (1989). Retail Logistics. <i>International Journal of Physical Distribution and Materials Management</i>, <i>19</i> (12), 29-39.",
Maryanne,Mowen,"HEITGER, D., HANSEN, D., MOWEN, M. (2022). Cost Management.",
Maryanne,Mowen,"HEITGER, D., HANSEN, D., MOWEN, M. (2022). Managerial Accounting: The Cornerstone of Business Decision Making.",
Maryanne,Mowen,"HEITGER, D., MOWEN, M., HANSEN, D. (2007). Fundamental Cornerstones of Managerial Accounting.",
Maryanne,Mowen,"HEITGER, D., MOWEN, M., HANSEN, D. (2009). Cornerstones of Managerial Accounting.",
Maryanne,Mowen,"HEITGER, D., RICH, J., JONES, J., MOWEN, M., HANSEN, D. (2009). Cornerstones of Financial and  Managerial Accounting.",
Maryanne,Mowen,"MOWEN, M., HANSEN, D., HEITGER, D. (2013). Cornerstones of Managerial Accounting, 5th Edition.",
Maryanne,Mowen,"MOWEN, M., HANSEN, D., HEITGER, D. (2013). Cornerstones of Managerial Accounting, 5th Edition.",
Maryanne,Mowen,"RICH, J., JONES, J., HEITGER, D., MOWEN, M., HANSEN, D. (2011). Cornerstones of Financial & Managerial Accounting, 2nd Edition.",
Maryyane,Mowen,"HEITGER, D., MOWEN, M., HANSEN, D., GEKAS, G., MCCONOMY, D. (2012). Cornerstones of Managerial Accounting, Canadian Edition 1e.",
Mathew,Brezina,"BREZINA, M., CASEY, R., GRENIER, J., REFFETT, A. (2012). The SMU Football Recruiting Scandal: A Primer on Compliance Auditing and Forensic Investigations. <i>Journal of Accounting Education</i>.",
Matias,Enz,"ENZ, M., SCHWIETERMAN, M., LAMBERT, D. (2019). Stock Keeping Unit Rationalization: A Cross-functional, Cross-firm Perspective. <i>International Journal of Logistics Management</i>.",
Matt,Kohler,"EATON, T., KOHLER, M. (2009). An Analysis of International and American Corporate Fraud: The Need for Global Auditing Standards. <i>Journal of Forensic Accounting</i>.",
Matt,Nelson,"BOWBLIS, J., MENNE, H. L., NELSON, M., ELLIOT, A. (2024). Staffing Patterns in Nursing Homes, Assisted Living Communities, and Memory Care Units: Variation Across Shifts. <i>Journal of the American Medical Directors Association</i>, <i>25</i> (11), 105254. doi:10.1016/j.jamda.2024.105254.",Good Health and Well-Being
Matt,Nelson,"KUNKEL, M. C., MADRIGAL, C., MOORE, R., BOWBLIS, J., STRAKER, J., NELSON, M., VAN HAITSMA, K., ... ABBOTT, K. M. (2022). Exploring the Criterion Validity of Pragmatic Person-Centered Care/Culture Change Measures. <i>Journal of Applied Gerontology</i>, <i>41</i> (12), 2542-2548. doi:10.1177/07334648221117528.",Good Health and Well-Being
Matt,Wieland,"LIAO BURKE, Q., WARFIELD, T., WIELAND, M. (2019). Value Relevance of Disaggregated Information: An Examination of the Volume and Rate Analysis of Bank Net Interest Income. <i>Accounting Horizons</i>.","Decent Work and Economic Growth, Peace, Justice and Strong Institutions"
Matthew,Diersen,"LI, J., FAUSTI, S., DIERSEN, M., QASMI, B., LANGE, B. (2013). The Effect of Animal Gender on Producer Marketing Behavior. <i>Applied Economics Letters</i>, <i>20</i>, 180-185.",
Matthew,Diersen,"LI, J., FAUSTI, S., QUASMI, A., DIERSEN, M. (2010). The Effect of the Livestock Mandatory Reporting Act on Market Transparency and Grid Price Dispersion. <i>Agricultural and Resource Economics Review</i>, <i>39</i>, 1-11.",
Matthew,EGE,"BOLAND, C., PYZOHA, J., EGE, M., HARDING, N., HERMANSON, D., PREWETT, K. W. (2024). Comments of the Auditing Standards Committee of the Auditing Section on the PCAOB’s Proposed Auditing Standard – General Responsibilities of the Auditor in Conducting an Audit and Proposed Amendments to PCAOB Standards. <i>Current Issues in Auditing</i>, <i>18</i> (1), C1-C10.",NONE
Matthew,Grimes,"GRIMES, M., HELMS, W., CONGER, M. (2017). Competing for good: How social enterprises categorize and respond to new organizational entrants. <i>EGOS Colloquium</i>, Copenhagen.",
Matthew,Grimes,"GRIMES, M., HELMS, W., CONGER, M. (2019). Competing for good: How social enterprises categorize and respond to one another. <i>Community of Social Innovation (COSI) Workshop</i>, Kingston.",
Matthew,Johnson,"LIPSITZ, M., JOHNSON, M. (2018). Why Are Low-Wage Workers Signing Noncompete Agreements? <i>American Economic Association</i>, Philadelphia.",
Matthew,Johnson,"LIPSITZ, M., JOHNSON, M. (2018). Why Are Low-Wage Workers Signing Noncompete Agreements? <i>American Economic Association</i>, Philadelphia.",
Matthew,Johnson,"LIPSITZ, M., JOHNSON, M., LAVETTI, K. (2019). Labor Market Effects of Enforcing Noncompete Agreements. <i>Eastern Economic Association meetings</i>, New York.",
Matthew,Johnson,"LIPSITZ, M., JOHNSON, M., LAVETTI, K. (2019). Labor Market Effects of Enforcing Noncompete Agreements. <i>Eastern Economic Association meetings</i>, New York.",
Matthew,Josefy,"BRYMER, R., PARASKEVAS, J.-P., JOSEFY, M., ELLRAM, L. (2024). Pipeline hiring's effects on the human capital and performance of new recruits. <i>Strategic Management Journal</i>, <i>45</i> (9), 1822-1850. doi:10.1002/smj.3605.",NONE
Matthew,Josefy,"WELTER, C., CONGER, M., JOSEFY, M. (2014). Behind Every Great Social Venture: The Role of Support Organizations in Social Entrepreneurship. <i>Academy of Management Proceedings</i>.",
Matthew,Mazzei,"MAZZEI, M., JONES-FARMER, L., OSWALD, S. (2016). Does Establishing Sociopolitical Legitimacy Overcome Liabilities of Newness? A Longitudinal Analysis of Top Performers. <i>Group and Organization Management</i>.",
Matthew,Morey,"BAKER, E., BOULTON, T., BRAGA-ALVES, M., MOREY, M. (2021). ESG Government Risk and International IPO Underpricing. <i>Journal of Corporate Finance</i>, <i>67</i>.","Climate Action, Peace, Justice and Strong Institutions"
Matthew,Plumlee,"LIYANAGE, D., SURER, O., PLUMLEE, M., WILD, S. M., HEINZ, U. (2023). Bayesian calibration of viscous anisotropic hydrodynamic simulations of heavy-ion collisions. <i>PHYSICAL REVIEW C</i>, <i>108</i> (5). doi:10.1103/PhysRevC.108.054905.",NONE
Matthew,Plumlee,"SHASHAANI, S., SURER, O., PLUMLEE, M., GUIKEMA, S. (2024). Building Trees for Probabilistic Prediction via Scoring Rules. <i>Technometrics</i>, 1-12. doi:10.1080/00401706.2024.2343062.",NONE
Matthew,Plumlee,"SURER, O., PLUMLEE, M. (2021). Calibration Using Emulation of Filtered Simulation Results. <i>2024 IEEE International Systems Conference</i>.",NONE
Matthew,Plumlee,"SURER, O., PLUMLEE, M., WILD, S. M. (2024). Sequential Bayesian Experimental Design for Calibration of Expensive Simulation Models. <i>Technometrics</i>, <i>66</i> (2), 157-171. doi:10.1080/00401706.2023.2246157.",NONE
Matthew,SCHAFFER,"ZHANG, H., CHEN, W., HUANG, C., SCHAFFER, M. (2024). Spectral density estimation for random processes with stationary increments. <i>Applied Stochastic Models in Business and Industry</i>, <i>40</i> (4), 960-978.",Decent Work and Economic Growth
Matthew,Schwieterman,"DAUGHERTY, P., BOLUMOLE, Y., SCHWIETERMAN, M. (2017). Logistics Research: What A Long, Strange Trip It's Been. <i>Transportation Journal</i>.",
Matthew,Schwieterman,"ENZ, M., SCHWIETERMAN, M., LAMBERT, D. (2019). Stock Keeping Unit Rationalization: A Cross-functional, Cross-firm Perspective. <i>International Journal of Logistics Management</i>.",
Matthew,Schwieterman,"JONES, A., GRIFFIS, S., SCHWIETERMAN, M., DAUGHERTY, P. (2019). Examining the Impact of Shipping Charge Fairness on Consumer Satisfaction and Behavior. <i>Transportation Journal</i>.",
Matthew,Schwieterman,"LAMBERT, D., SCHWIETERMAN, M. (2012). Supplier Relationship Management as a Macro Business Process.. <i>Supply Chain Management: an international journal</i>.",
Matthew,Schwieterman,"MILLER, J., BOLUMOLE, Y., SCHWIETERMAN, M. (2020). Electronic Logging Device Compliance of Small and Medium Size Motor Carriers Prior to the December 18, 2017, Mandate. <i>Journal of Business Logistics</i>.",
Matthew,Schwieterman,"MILLER, J., SCHWIETERMAN, M., BOLUMOLE, Y. (2018). Effects of Motor Carriers' Growth or Contraction on Safety: A Multi-Year Panel Analysis. <i>Journal of Business Logistics</i>.",
Matthew,Schwieterman,"MILLER, J., STROMEYER, W., SCHWIETERMAN, M. (2013). Extensions of the Johnson-Neyman Technique to Linear Models with Curvilinear Effects: Derivations and Analytical Tools. <i>Multivariate Behavioral Research</i>.",
Matthew,Schwieterman,"MUIR, W., MILLER, J., GRIFFIS, S., BOLUMOLE, Y., SCHWIETERMAN, M. (2019). Strategic Purity and Efficiency in the Motor Carrier Industry: A Multi-Year Panel Investigation. <i>Journal of Business Logistics</i>.",
Matthew,Schwieterman,"PEINKOFER, S., SCHWIETERMAN, M., MILLER, J. (2020). Last Mile Delivery in the Motor Carrier Industry: A Panel Data Investigation Using Discrete Time Event History Analysis. <i>Transportation Journal</i>.",
Matthew,SCHWIETERMAN,"RALSTON, P. M., SCHWIETERMAN, M., BELL, J., ELLRAM, L. (2023). The building blocks of a supply chain management theory: Using factor market rivalry for supply chain theorizing. <i>Journal of Business Logistics</i>, <i>44</i> (1), 141-159. doi:10.1111/jbl.12320.",NONE
Matthew,SCHWIETERMAN,"SCHUMM, J., RALSTON, P., SCHWIETERMAN, M. (2024). The Challenges of Supply-Side Obsolescence: Obsolescence Procurement's Past, Present, and Future. <i>Transportation Journal</i>.",
Matthew,Schwieterman,"SCHWIETERMAN, M. (2012). Towards a Modular Unit of Analysis in Supply Chain Management.",
Matthew,Schwieterman,"SCHWIETERMAN, M. (2014). A Trail Guide to Publishing Success: Tips on Writing Influential Conceptual, Qualitative, and Survey Research. <i>Journal of Business Logistics</i>.",
Matthew,SCHWIETERMAN,"SCHWIETERMAN, M. (2023). Exploring Circular Supply Chains and Reusable Packaging. Orlando, FL.",
Matthew,Schwieterman,"SCHWIETERMAN, M., GOLDSBY, T., CROXTON, K. (2018). Customer and Supplier Portfolios: Can Credit Risks be Managed Through the Supply Chain? <i>Journal of Business Logistics</i>.",
Matthew,Schwieterman,"SCHWIETERMAN, M., GOLDSBY, T., KNEMEYER, A.  M. (2017). Advocating Customer and Supplier Portfolios in Supply Chain Research: A Systematic Literature Review and Research Agenda. <i>Transportation Journal</i>.",
