pub_year,citation,no_sdg_listed,sdg1_no_poverty,sdg2_zero_hunger,sdg3_good_health_and_well_being,sdg4_quality_education,sdg5_gender_equality,sdg6_clean_water_and_sanitation,sdg7_affordable_and_clean_energy,sdg8_decent_work_and_economic_growth,sdg9_industry_innovation_and_infrastructure,sdg10_reduce_inequalities,sdg11_sustainable_cities_and_communities,sdg12_responsible_consumption_and_production,sdg13_climate_action,sdg14_life_below_water,sdg15_life_on_land,sdg16_peace_justice_and_strong_institutions,sdg17_partnerships_for_the_goals
2022,"Park, S., Rysz, M., Dipple, K., Pardalos, P. (2022). Homography Augmented Momentum Contrastive Learning For Sar Image Retrieval,. Springer, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Brink, W., De Meyst, K., Eaton, T. (2022). The Impact Of Human Rights Reporting And Presentation Formats On Non-Professional Investors� Perceptions And Intentions To Invest. Sustainability, 14 (4), 2403. Doi:10.3390/Su14042403.",0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
2022,"Brink, W., Demeyst, K., Eaton, T. (2022). The Impact Of Human Rights Accounting And Assurance On Nonprofessional Investors.. Sustainability.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Ellram, L., Tate, W. L., Saunders, L. W. (2022). A Legitimacy Theory Perspective On Scope 3 Freight Transportation Emissions. Journal Of Business Logistics, 43 (4), 472-498. Doi:10.1111/Jbl.12299.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2022,"Lei, L., Shu, S. (2022). Cross Ownership Of Industry Peers And Discretionary Disclosure Of Proprietary Information. Denver, Co.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Lei, L., Shu, S. (2022). Cross Ownership Of Industry Peers And Discretionary Disclosure Of Proprietary Information. San Diego, Ca.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Lei, L., Shu, S. (2022). Does Audit Regulation Improve Firms� Internal Decision-Making? Evidence From The Disclosure Of Tax-Related Key Audit Matters And Corporate Cash Tax Savings. Las Vegas, Nv.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Boulton, T., Ellram, L. (2022). The Intersection Of Supply Chain Operations And Finance: Logistics Uncertainty And International Ipo Underpricing. The Seventh Cross Country Perspectives In Finance Conference, N/A.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,"Thomas, R. W., Murfield, M., Ellram, L. (2022). Leveraging Sustainable Supply Chain Information To Alter Last-Mile Delivery Consumption: A Social Exchange Perspective. Sustainable Production And Consumption, 34, 285-299. Doi:10.1016/J.spc.2022.09.014.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2022,"Eshghali, M., Rysz, M., Krokhmal, P. (2022). Stochastic And Risk Averse Maximum Subgraph Problems,. Encyclopedia Of Optimization, Springer, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Burke, Q., Gujarathi, M. R. (2022). Accounting For Blood Donation: An Instructional Case. Issues In Accounting Education, 37 (3), 41-57. Doi:10.2308/Issues-2021-020.",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2022,"Kanwal, M., Burki, U., Ali, R., Dahlstrom, R. (2022). Systematic Review Of Gender Differences And Similarities In Online Consumers' Shopping Behavior. Journal Of Consumer Marketing, 39 (1), 29-43. Doi:Https://Doi.org/10.51300/Jsm-2022-52.",0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
2022,"Ederington, W., Paraschiv, M., Zanardi, M. (2022). The Short And Long-Run Effects Of International Environmental Agreements On Trade. Journal Of International Economics, 139, 103685. Doi:10.1016/J.jinteco.2022.103685.",0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
2022,"Mourali, M., Yang, Z. (2022). Subtractive Risk Judgments In Health And Medical Care Decisions. Association For Consumer Research.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,"Yang, Z. Y., Mourali, M. (2022). Subtractive Risk Judgments In Health And Medical Care Decisions. Association For Consumer Research.",0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2022,"Frank, M. (2022). Defining, Implementing, And Assessing Critical Thinking Across The Disciplines. Journal Of Excellence In College Teaching.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Nie, X., Bastos, W., Yang, Z., Janakiraman, N. (2022). Experiential Versus Material Purchases: A Local-Global Identity Perspective. Society For Consumer Psychology.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,"Nie, X., Yang, Z. Y., Zhang, Y., Janakiraman, N. (2022). How Does Global�Local Identity Affect Consumer Preference For Access-Based Consumption? Investigating The Mediating Role Of Consumption Openness. Journal Of Marketing Research, 59 (3), 555-577. Doi:10.1177/00222437211055130.",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022,"Yang, Z. Y., Nie, X., Bastos, W., Janakiraman, N. (2022). Experiential Versus Material Purchases: A Local-Global Identity Perspective. Society For Consumer Psychology.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2022,"Masorgo, N. (2022). The Future Of Omni-Channel Retail: Predictions In The Age Of Amazon. Transportation Journal, 61 (1), 118-122. Doi:Doi.org/10.5325/Transportationj.61.1.0118.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Surer, O. (2022). A Sequential Approach To Calibration Of A Computationally Intensive Model. Atlanta, Ga, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Surer, O. (2022). Batch Sequential Calibration Of A Computationally Intensive Simulation Model Using Parallel Computing. Indianapolis, In, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Surer, O. (2022). Calibration Of A Computationally Intensive Model With Parallel Computing Aspects. Virtual, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Surer, O. (2022). The Bayesian Analysis Of Nuclear Dynamics Framework. New Orleans, La, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Yang, Z. Y., Freling, T., Sun, S., Richardson-Greenfield, P. (2022). When Do Product Crises Hurt Business? A Meta-Analytic Investigation Of Negative Publicity On Consumer Responses. Journal Of Business Research, 150, 102-120. Doi:10.1016/J.jbusres.2022.05.022.",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2022,"Acton, R. (2022). Is A Name Change A Game Change? The Impact Of College-To-University Conversions�. Economics Of Education Review�, 88. Doi:Https://Doi.org/10.1016/J.econedurev.2022.102240.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Burki, U., Najam, U., Dahlstrom, R. (2022). Measuring Environmental Performance In Business To Business Relationships: A Bibliometric Review. Marketing Intelligence & Planning, 40 (2), 29-43. Doi:Https://Doi.org/10.1108/Jcm-01-2021-4356.",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
2022,"Dahlstrom, R. (2022). A Review Of Benefits, Constraints, And Research Opportunities In The Markets For Voluntary Offset Investments. Journal Of Sustainable Marketing, 3 (1), 72-82. Doi:Https://Doi.org/10.51300/Jsm-2022-52.",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
2022,"Dahlstrom, R. (2022). Preparation For Job Market Interviews. Oslo, Norway.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Arnold, T., Nixon, T. (2022). Negative Beta Equity Securities As Insurance. The Journal Of Wealth Management, 24 (4), 69-73.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Arnold, T., Nixon, T. (2022). The Minimum Variance Portfolio, The Tangency Portfolio, And The Associated Matrix Algebra. Journal Of Economics And Finance Education, 22 (1), 72-89.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Boulton, T. (2022). Economic Policy Uncertainty And International Ipo Underpricing. Eastern Finance Association, Washington.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Boulton, T. (2022). Economic Policy Uncertainty And International Ipo Underpricing. Journal Of International Financial Markets, Institutions And Money, 81.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"Boulton, T. (2022). Social Progress, Business Formation, And Access To Investment Capital. Emerging Markets Review, 50.",0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
2022,"Ederington, W. (2022). The Good News And Bad News About International Environmental Agreements. Vox Eu.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2022,"Ederington, W. (2022). The Short And Long-Run Effects Of International Environmental Agreements On Trade. Journal Of International Economics, 139.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2022,"Kang, Y. (2022). Statistical Quality Control Using Image Intelligence: A Sparse Learning Approach. Naval Research Logistics, 69 (7), 996-1008. Doi:10.1002/Nav.22069.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,"Ozdemir, Z. (2022). An Analysis Of Personal Health Data Adoption.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Xu, H., Bowblis, J., Becerra, A. Z., Intrator, O. (2023). Developing A Machine Learning Risk-Adjustment Method For Hospitalizations And Emergency Department Visits Of Nursing Home Residents With Dementia. Annual Meeting Of The Midwest Decision Sciences Institute, 61 (9), Pp. 619-626.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Masorgo, N., Mir, S., Hofer, A. (2023). You're Driving Me Crazy! How Emotions Elicited By Negative Driver Behaviors Impact Customer Outcomes In Last Mile Delivery. Journal Of Business Logistics, 44 (4), 666-692. Doi:Doi.org/10.1111/Jbl.12356.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Weese, M., Sturgill, A., Hu, A., Fairweather, M., Martinez, W., Crowder, M. W. (2023). Machine Learning Models Identify Inhibitors Of New Delhi Metallo Beta Lactamase. Toronto, Canada.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,"Creazza, A., Ellram, L., Colicchia, C. (2023). Culture Counts: Implications Of Consumer Preferences For More Sustainable Ecommerce Fulfillment. Journal Of Cleaner Production, 382, 135288. Doi:10.1016/J.jclepro.2022.135288.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2023,"Dalatsara, H. A., Chen, Y.-J., Leonard, R., Megahed, F. M., Jones-Farmer, A. (2023). Explaining Predictive Models: An Experimental Study Of Data Preparation And Model Choice On Predictive Performance. Big Data, 11 (3), 199 - 214. Doi:Https://Doi.org/10.1089/Big.2021.0067.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Zhong, J., Andy Cao, A., Lindo, J. (2023). Can Social Media Rhetoric Incite Hate Incidents? Evidence From Trump's �Chinese Virus� Tweets. Journal Of Urban Economics, 137. Doi:Https://Doi.org/10.1016/J.jue.2023.103590.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,"Heales, K., Slade Shantz, A., Pacheco, D. F., Barin Cruz, L., Zietsma, C. E. (2023). How Institutional Logics Influence Growth: A Field Experiment With Tunisian Women Entrepreneurs. Academy Of Management Proceedings, 2023 (1).",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2023,"Zucco, C., Lenz, A.-K., Goldszmidt, R., Valdivia, M. (2023). Do Political Preferences Affect Policy Learning And Uptake? Evidence From A Field Experiment With Informal Entrepreneurs. The Journal Of Politics, 85 (3), 1003-1016. Doi:10.1086/723977.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,"Nygaard, A., Dahlstrom, R. (2023). Better Together? How Evolution Of Co-Branding Alliance Affects Performance. Journal Of Business & Industrial Marketing, 38 (9), 1899-1910. Doi:10.1108/Jbim-07-2022-0304.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2023,"Burki, U., Glavee-Geo, R., Dahlstrom, R., Kanani, R., Buvik, A. (2023). The Moderating Effect Of Market Knowledge On Contractual Efficacy: Evidence From Asian Supplier�Western Buyer Relationships. Asian Business And Management, 22 (4), 1454-1484. Doi:10.1057/S41291-022-00214-1.",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2023,"Anderson, C., Carvalho, A., Kaul, M., Merhout, J. (2023). Blockchain Innovation For Consent Self-Management In Health Information Exchanges. Decision Support Systems, 174, 1-13. Doi:Https://Doi.org/10.1016/J.dss.2023.114021.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Anderson, C., Goncalves De Carvalho, A., Carvalho, A., Kaul, M., Merhout, J. (2023). Blockchain Innovation For Consent Self-Management In Health Information Exchanges. Decision Support Systems, 174, 114021. Doi:10.1016/J.dss.2023.114021.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,"Acton, R., Al Khafaji-King, J., Smith, A. (2023). Suspended From Work And School: Impacts Of Layoff Events And Unemployment Insurance On Disciplinary Incidence. Iza Discussion Paper.",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,"Acton, R., Smith, A., Al Khafaji-King, J. (2023). Suspended From Work And School: Impacts Of Layoff Events And Unemployment Insurance On Student Disciplinary Incidence. New Orleans, La.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,"Eaton, T., Schaber, B. (2023). Esg Reporting: What Accountants Need To Know! New Accountant.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2023,"Goldie, B., Jiang, C., Koch, P., Wintoki, M.  B. (2023). Indirect Insider Trading. Journal Of Financial And Quantitative Analysis, 58 (6), 2327-2364.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Christensen, B., Lei, L., Shu, S., Thomas, W. (2023). Does Audit Regulation Improve Underlying Information Used By Managers? Pcaob International Inspection Access And Management Forecast Accuracy. Accounting,  Organizations And Society. Doi:Doi.org/10.1016/J.aos.2022.101403.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kang, Y., David, S. V., Bowblis, J., Intrator, O., Downer, B., Li, C.-Y., Goodwin, J. S., ... Xu, H. (2023). Financial Performance Is Associated With Ppe Shortages In Chain-Affiliated Nursing Homes During The Covid-19 Pandemic: A Longitudinal Study. Inquiry: The Journal Of Health Care Organization, Provision, And Financing, 60. Doi:10.1177/00469580231219443.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Weese, M., Young, K., Edwards, D. J., Smucker, B. J. (2023). Comparing Supersaturated Designs With Exact Screening Probabilities. Banff, Canada.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,"Nietfeld, C., Nencka, P., Acton, R. (2023). Introductory Course Material & Student Major Choice: Evidence From The Economics Of Disadvantage Project. Oxford, Ohio, United States Of America.",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2023,"Madrigal, C., Moore, R., Kunkel, M. C., Bowblis, J., Straker, J., Van Haitsma, K., Abbott, K. M., ... Degenholtz, H. B. (2023). Organizational And Resident Characteristics Of Nursing Homes Associated With Partial And Complete Implementation Of The Preferences For Everyday Living Inventory. Innovation In Aging, 7 (2). Doi:10.1093/Geroni/Igad008.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Anderson, C., Baskerville, R., Kaul, M. (2023). Using Translation Guardrails For Maintaining Compliance With Privacy Regulations: A Health Information Exchange Case Study. Information And Organization, 33 (1), 1-19. Doi:Https://Doi.org/10.1016/J.infoandorg.2023.100455.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Anderson, C., Kaul, M., Gullapalli, N., Pitani, S. (2023). Electronic Health Records And Clinical Documentation In Medical Residency Programs: Preparing Residents To Become Master Clinicians. Journal Of The American Medical Informatics Association, 30 (12), 1965-1972. Doi:Https://Doi.org/10.1093/Jamia/Ocad158.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Berg, K., Curtis, C., Mark, N. (2023). Gdp And Temperature: Evidence On Cross-Country Response Heterogeneity. National Bureau Of Economic Research Working Paper.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Boulton, T., Cumming, D., Zutter, C. (2023). Climate Change Vulnerability And Ipo Underpricing.",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023,"Chen, W., Du, C., Li, Z., Zhang, J., Yin, N., Tang, L., Li, J., Sun, J., Yu, X., Xiao, H., Wu, X., ... Chen, X. (2023). The Protective Effect Of Carnosic Acid On Dextran Sulfate Sodium-Induced Colitis Based On Metabolomics And Gut Microbiota Analysis. Journal Of Food Science And Human Wellness, 12 (4), 1212-1223.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Meyers, K., Greenlee, T., Green, C., Gray, R. (2023). The Potential Dual Result Of A Consummate Best Teaching Practice Tool: Student Evaluations. Oxford, Ohio, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Pyzoha, J., Earley, C., Wu, Y.-J. (2023). The Joint Impact Of Audit Firm And Engagement-Level Tone At The Top Congruency And Firms� Internal Inspections On Auditors� Judgments. Blacksburg, Va, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Welter, C., Holcomb, T., Mcilwraith, J. (2023). The Inefficiencies Of Venture Capital Funding. Journal Of Business Venturing Insights, 19, E00392. Doi:10.1016/J.jbvi.2023.E00392.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Bowblis, J., Brunt, C. S., Xu, H., Grabowski, D. C. (2023). Understanding Nursing Home Spending And Staff Levels In The Context Of Recent Nursing Staff Recommendations. Health Affairs, 42 (2), 197-206. Doi:10.1377/Hlthaff.2022.00692.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Brunt, C. S., Bowblis, J. (2023). Beyond Nursing Staff Levels: The Association Of Nursing Home Quality And The Five-Star Quality Rating System�S New Staffing Measures. Medical Care Research And Review, 80 (6), 631-640. Doi:10.1177/10775587231187782.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Wang, L., Tong, C., Yang, Z. Y. (2023). Linking Cio�Cmo Communication And Product Innovation Via Virtual Customer Environment Engagement: A Moderated Mediation Study. British Journal Of Management, 34 (1), 259-279. Doi:10.1111/1467-8551.12587.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2023,"Heales, K., Gehman, J., Sloan, J., Wickstrom, G., Cianna Elwin, C., Mwanganyl, M., Zafar, T. (2023). Loblaw Companies: Edi For Strategic Growth. Ivey Publishing.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,"Acton, R., Orr, C., Rogers, S. (2023). Returns To School Spending In Rural America: Evidence From Wisconsin�S Sparsity Aid Program. Iza Discussion Paper.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,"Boland, C., Hermanson, D., Higgs, J., Pyzoha, J., Zhang, J. (2023). Comments Of The Auditing Standards Committee Of The Auditing Section On The Pcaob�S Proposed Amendments Related To Aspects Of Designing And Performing Audit Procedures That Involve Technology-Assisted Analysis Of Information In Electronic Form.. Current Issues In Auditing.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Boland, C. M., Ege, M. S., Harding, N., Hermanson, D. R., Prewett, K. W., Pyzoha, J. (2023). Comments Of The Auditing Standards Committee Of The Auditing Section Of The American Accounting Association On The Pcaob�S. Current Issues In Auditing, 17 (2), C14-C31. Doi:10.2308/Ciia-2023-005.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Eaton, T., Brink, W., Heitger, D. (2023). How Students View The Accounting Profession. Journal Of Accountancy.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Liyanage, D., Surer, O., Plumlee, M., Wild, S. M., Heinz, U. (2023). Bayesian Calibration Of Viscous Anisotropic Hydrodynamic Simulations Of Heavy-Ion Collisions. Physical Review C, 108 (5). Doi:10.1103/Physrevc.108.054905.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Surer, O., Apley, D. W., Malthouse, E. C. (2023). Discovering Interpretable Structure In Longitudinal Predictors Via Coefficient Trees. Advances In Data Analysis And Classification. Doi:10.1007/S11634-023-00562-6.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Lindequist, D. (2023). Global Spillovers Of Us Climate Policy Risk: Evidence From Eu Carbon Emissions Futures. Cleveland, Ohio, United States Of America.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,"Lindequist, D. (2023). Global Spillovers Of Us Climate Policy Risk: Evidence From Eu Carbon Emissions Futures. San Diego, California.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,"Lindequist, D. (2023). Knowledge-Based Borrowing Constraints. Lubbock, Texas, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Grabowski, D. C., Bowblis, J. (2023). Minimum-Staffing Rules For U.s. Nursing Homes � Opportunities And Challenges. New England Journal Of Medicine, 389 (18), 1637-1640. Doi:10.1056/Nejmp2310544.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"He, Y., Kang, Y., Tsung, F., Xiang, D. (2023). Directional Fault Classification For Correlated High-Dimensional Data Streams Using Hidden Markov Models. Journal Of Quality Technology, 55 (5), 535-549. Doi:10.1080/00224065.2023.2210320.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,"Acton, R., Cao, W., Cook, E., Imberman, S., Lovenheim, M. (2023). The Effect Of Vaccine Mandates On Disease Spread: Evidence From College Covid-19 Mandates. Virtual.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Acton, R., Laguardia, E., Niemesh, G. (2023). Long-Run Effects Of Public Investments In Higher Education Access: Evidence From The Community College Expansion Period. Denver, Co.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,"Yang, Z. Y., Fang, H., Chrisman, J., Memili, E. (2023). Dominant Strategy In Related Diversification And Family Business. Psychological Development And Education [China].",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2023,"Alhwiti, T., Megahed, F., Aldrugh, S. (2023). Predicting In-Hospital Mortality After Transcatheter Aortic Valve Replacement Using Administrative Data And Machine Learning. Scientific Reports, 13, 10252. Doi:10.1038/S41598-023-37358-9.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kazemi Kheiri, S., Megahed, F., Vahedi, Z., Sun, H., Cavuoto, L. (2023). Human Reliability Modeling In Occupational Environments Toward A Safe And Productive Operator 4.0. International Journal Of Industrial Ergonomics, 97, 103479. Doi:10.1016/J.ergon.2023.103479.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,"Kazemi Kheiri, S., Megahed, F., Vahedi, Z., Sun, H., Cavuoto, L. A. (2023). Functional Anova For Upper Extremity Fatigue Analysis During Dynamic Order Picking. Iise Transactions On Occupational Ergonomics And Human Factors, 11 (3-4), 123-135. Doi:10.1080/24725838.2024.2331182.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
